id_municipio,ano,mortalidade_1,mortalidade_5,taxa_freq_liquida_pre,indice_gini,prop_pobreza_extrema_criancas,prop_pobreza_criancas,prop_vulner_pobreza_criancas,taxa_agua_esgoto_inadequados,taxa_criancas_fora_escola_4_5
3204609,2010,14,16.39,57.06,0.48,1.29,11.83,38.79,0.83,27.65
3204955,1991,30.53,35.46,8.73,0.48,26.87,59.57,84.73,2.15,NA
3205150,2010,14.4,16.79,61.74,0.48,12.75,27.77,53.4,1.25,25
3300225,2010,15,16.88,70.89,0.48,7.87,24.47,54.65,0.49,14.25
3300407,2010,14.91,16.77,67.61,0.48,2.93,11.91,38.44,0.47,16.78
3300506,2010,16.1,18.11,77.81,0.48,3.43,16.59,40.99,1.38,9.57
3300951,2000,22.41,25.37,77.71,0.48,13.86,40.85,67.92,0.66,14.06
3301108,2010,15.1,16.99,76.11,0.48,3.56,18.93,48.22,3.15,6.38
3301306,2010,16,18,67.42,0.48,2.22,10.09,33.8,0.12,6.93
3301405,2010,16.4,18.45,75.77,0.48,8.83,24.81,45.6,1.12,3.49
3301504,2010,14.7,16.54,78.37,0.48,2.6,9.86,39.07,3.04,5.31
3301900,2010,15.04,16.92,60.39,0.48,6.1,18.2,45.85,5.9,18.13
3302502,1991,39.57,45.21,18.76,0.48,19.79,49.61,76.3,2.65,NA
3302809,2010,16.4,18.45,80.4,0.48,5.68,19.98,47.51,4.38,2.15
3303500,2010,15.35,17.27,52.24,0.48,6.45,19.29,47.03,2.65,21.2
3303609,1991,37.48,42.84,36.36,0.48,15.28,38.12,68.01,0.28,NA
3304300,2010,15.2,17.1,68.35,0.48,4.61,15.05,42.37,5.4,12.06
3304607,2010,17.3,19.46,50.53,0.48,5.1,30.34,58.79,11.78,3.56
3305000,2010,16.9,19.01,55.36,0.48,8.5,23.23,51.52,2.01,17.52
3500550,2010,13,15.08,73.37,0.48,1.93,9.86,36.72,1.56,8.28
3501509,2000,22.4,26.01,19.56,0.48,5.37,33.29,73.2,0.89,72.12
3501806,2000,19.4,22.58,45.62,0.48,0,24.3,60.15,0.08,48.29
3503000,2000,19.9,23.17,39.9,0.48,6.96,26.63,50.73,1.17,33.92
3503208,1991,22.65,25.66,27.69,0.48,2.79,8.85,29.95,0.17,NA
3503307,1991,22.86,25.9,32.94,0.48,2.01,11.09,36.8,0.03,NA
3504305,1991,33.05,37.39,7.79,0.48,24.75,56.44,80.23,0.63,NA
3504305,2000,19.6,22.76,36.63,0.48,7.43,27.01,62.65,1.6,62.12
3504800,1991,20.7,23.46,39.29,0.48,5.33,29.85,61.95,0,NA
3505203,1991,21.52,24.39,36.63,0.48,5.15,26.01,54.89,0,NA
3505302,1991,21.22,24.04,40.56,0.48,0,4.23,22.62,0,NA
3505500,2010,10.13,11.75,60.95,0.48,1.41,6.89,26.19,0.28,7.05
3506359,2010,16.3,18.82,51.03,0.48,3.14,10.67,35.48,1.43,16.73
3506409,1991,22.65,25.66,9.46,0.48,5.67,23.39,58.53,0,NA
3507308,2000,15.5,18.01,63.04,0.48,0.91,15.66,54.77,0.3,30
3508108,1991,26.46,29.96,14.48,0.48,4.75,25.12,61.58,0.08,NA
3509106,2000,28.6,33.19,54.02,0.48,20.31,46.93,75.16,11.67,43.97
3509809,1991,28.71,32.5,0,0.48,21.3,50.94,78.79,0,NA
3510104,2010,12.1,14.03,66.9,0.48,0,1.81,19.99,0,8.02
3510302,1991,28.61,32.39,5.3,0.48,5.82,32.22,65.8,0.99,NA
3510401,1991,21.19,24.01,5.51,0.48,2.03,11.98,32.23,3.05,NA
3511706,2000,19.3,22.44,20.89,0.48,2.34,14.72,43.13,0.32,74.47
3512407,2000,13.2,15.37,68.97,0.48,1.97,16.63,34.71,0.47,26.79
3512704,2010,14.1,16.3,62.05,0.48,1.86,10.83,34.38,0.19,4.15
3513207,2010,17.8,20.62,90.74,0.48,0.35,12.93,37.2,0,9.26
3513900,2010,13.3,15.38,76.8,0.48,1.25,12.5,41.63,0.28,10.27
3514205,2000,20.4,23.76,80.36,0.48,1.09,27.02,69.78,1.48,12.17
3514601,2000,18.9,22.01,60.56,0.48,1.31,11.27,29.23,0,26.33
3514957,2000,17.2,19.96,49.17,0.48,20.07,26.48,38.26,0.48,50.83
3515152,1991,29.25,33.11,23.64,0.48,2.24,21.55,53.36,0,NA
3515186,2000,14.9,17.31,56.54,0.48,3.64,14.53,39.3,0.79,33.82
3515202,2000,17.1,19.88,67.55,0.48,4.18,20.8,50.07,0.95,32.45
3515608,2000,15.8,18.33,52.04,0.48,7.25,25.01,46.16,0.18,44.94
3515905,1991,30.28,34.27,0,0.48,10.97,30.99,58.47,0,NA
3517406,1991,27.6,31.24,14.87,0.48,3.77,14.88,49.63,0.04,NA
3517901,2000,20,23.28,35.57,0.48,6.02,24.1,57.42,0,54.9
3518107,2010,14.8,17.17,66.48,0.48,1.48,10.52,42.66,0,19.66
3518701,1991,33.17,37.52,17.61,0.48,5.58,22.88,52,1.81,NA
3518800,1991,28.22,31.94,17.49,0.48,2.45,12.72,36.18,1.15,NA
3519402,2010,14,16.22,68.32,0.48,1.79,9.1,32.91,0.22,21.24
3519501,1991,29.08,32.91,8.97,0.48,12.64,37.29,75.43,0,NA
3519709,2010,16.03,17.97,57.92,0.48,3.43,15.05,42.31,6.53,30.68
3520442,2000,13,15.1,63.08,0.48,1.69,11.34,31.32,0.23,13.57
3520442,2010,11.5,13.34,65.28,0.48,1.59,4.85,19.23,0.11,6.93
3520905,2000,17.5,20.32,29.58,0.48,4.52,20.67,53.68,1.34,62.29
3520905,2010,15.3,17.67,83.4,0.48,0.63,12.4,39.71,0,6.21
3521002,2000,27.2,31.58,47.59,0.48,9.19,26.39,52.71,6.2,50.24
3521408,1991,19.64,22.26,11.72,0.48,0.89,9.68,32.51,0,NA
3521507,2000,23.2,26.9,41.26,0.48,7.72,29.27,66.01,0.17,51.17
3522505,2000,22.6,26.24,24.68,0.48,7.59,26.16,56.8,2.75,69.06
3522703,1991,27.39,31.01,11.2,0.48,5.26,23.35,56.81,0.15,NA
3523206,2010,17.7,20.47,54.85,0.48,6.09,26.5,52.94,0.63,24.74
3523404,1991,24.25,27.47,22.68,0.48,2.05,11.06,36.38,0,NA
3523404,2010,14.09,15.79,66.41,0.48,0.69,4.26,17.02,0.82,10.59
3523503,2000,18.7,21.78,38.46,0.48,3.44,26.04,59.61,0.34,58.6
3523602,1991,27.82,31.5,7.96,0.48,2.85,16.28,59.8,0.34,NA
3523602,2010,16.7,19.33,60.99,0.48,2.18,9.79,28.71,0.79,6.58
3525003,2010,15.28,17.13,58.01,0.48,1.46,7.99,27.32,1.19,11.63
3525102,2010,13,15.08,49.39,0.48,0.68,9.36,33.89,0.37,28.35
3525508,1991,33.38,37.76,0,0.48,5.79,34.27,58.85,0.09,NA
3525607,2000,18.7,21.73,62.81,0.48,4.18,21.19,66.65,9.07,29.42
3525706,1991,21.09,23.9,15.27,0.48,2.12,19.8,47.45,0.07,NA
3526308,2010,18.3,21.2,77.27,0.48,4.81,17.85,56.13,0.8,16.79
3526407,1991,35.79,40.47,12.09,0.48,3.32,21.81,47.47,0.02,NA
3526704,2010,13.2,15.25,75.73,0.48,1.3,11.25,33.74,0.16,13.62
3526902,2010,15.22,17.06,60.37,0.48,1.65,6.31,24.7,0.6,7.33
3527900,2000,21.3,24.77,72.49,0.48,11.12,35.96,69.8,1.1,22.2
3528601,2000,22.1,25.68,18.39,0.48,5.68,22.2,53.47,1,67.91
3528601,2010,16.2,18.79,58.98,0.48,0.7,4.94,30.43,0,13.5
3529807,2000,17.8,20.71,37.8,0.48,2.12,12.61,41.14,0,56.17
3530706,1991,24.55,27.8,34.95,0.48,1.82,12.79,38.57,0.17,NA
3531209,2010,11.6,13.45,79.89,0.48,0.88,6.6,27.44,0.09,1.78
3531605,1991,31.32,35.45,7.14,0.48,19.55,56.46,81.53,0.53,NA
3531704,2010,15.5,17.9,41.14,0.48,2.85,23.01,53.21,1.04,38.49
3532009,1991,26.18,29.65,26.22,0.48,5.56,20.43,42.72,0.13,NA
3532207,1991,28.46,32.22,8.84,0.48,5.23,52.28,86.95,2.25,NA
3532504,1991,27.52,31.15,30.12,0.48,4.99,23.2,56.77,0,NA
3532504,2000,18,20.87,70.01,0.48,3.52,16.5,42.69,0.05,24.54
3533700,1991,26.27,29.75,17.59,0.48,20.03,53.93,79.16,1.04,NA
3534104,2000,20.3,23.57,65.72,0.48,4.03,20.41,53.88,1.37,26.07
3535903,2000,20.3,23.55,63.83,0.48,11.95,30.53,53.16,2.36,31.91
3536109,2000,18.1,21.03,38.72,0.48,5.59,21.8,50.06,0.51,49.1
3536307,1991,26.98,30.55,33.09,0.48,6.91,31.49,66.8,0.51,NA
3536505,2010,12.62,14.14,73.2,0.48,1.54,5,17.29,0.64,3.95
3537404,2010,13.7,15.82,75.07,0.48,1.85,9.27,36.28,0.14,12.12
3537701,2000,24.7,28.64,21.15,0.48,14.95,32.4,62.37,2.21,76.54
3537800,1991,35.52,40.18,15.36,0.48,10.62,34.64,61.76,1.78,NA
3538808,2010,13.8,16.01,53.5,0.48,0.15,7.36,31.39,0,9.55
3539103,1991,28.99,32.82,5.91,0.48,9.12,33.32,66.4,1.04,NA
3539400,2010,12.5,14.46,78.96,0.48,1.48,7.03,23.75,0.19,11.67
3540002,1991,24.14,27.34,44.13,0.48,4.89,32.96,61.99,0,NA
3540507,2010,12.1,14.01,32.59,0.48,6.39,24.03,46.24,5.76,52.65
3541653,2000,17.7,20.55,49.63,0.48,3.51,37.21,61.07,1.12,50.37
3543600,2000,18.9,21.94,35.54,0.48,9.53,29.97,53.92,0,56.52
3547205,2000,14.7,17.13,44.83,0.48,9.28,16.11,42.51,2.13,14.5
3547502,1991,18.29,20.73,29.57,0.48,6.28,19.98,46.72,0.07,NA
3547502,2010,9.5,11.02,84.85,0.48,0.87,8,27.71,0.34,8.36
3547601,1991,21.59,24.47,15.3,0.48,2.73,14.42,43.63,0,NA
3547809,1991,22.1,25.04,34.57,0.48,1.59,7.79,23.71,0.33,NA
3548807,1991,17.96,20.36,49.89,0.48,2.4,5.52,15.16,0,NA
3550001,2010,15.4,17.86,35.38,0.48,1.38,20.29,59.03,0.23,57.06
3550506,2000,20.9,24.31,49.62,0.48,9.4,44.68,76.01,0.59,41.3
3551207,2000,22.6,26.24,13.22,0.48,19.58,52.78,77.05,0.57,75.77
3551603,2010,11.4,13.16,52.32,0.48,0,7.78,27.19,0.64,18.36
3552007,2010,16.8,19.41,57.64,0.48,8.28,33.45,61.79,0.16,27.48
3552551,2000,25,29.07,46.51,0.48,14.32,33.44,64.03,1.89,41.92
3552700,1991,30.63,34.67,4.03,0.48,4.78,26.25,60.71,0.13,NA
3553302,2000,22,25.56,34.76,0.48,3.28,20.19,51.5,0.27,65.24
3553807,2010,16.9,19.55,51.49,0.48,4.13,15.95,41.2,0.23,27.73
3553955,2000,18.6,21.66,72.52,0.48,1.8,16.27,51.14,0.09,24.88
3554201,2010,18.6,21.55,49.25,0.48,4.62,22.21,54.97,1.92,16.48
3554508,2010,9.7,11.25,84.71,0.48,2.45,7.77,25.73,0.13,6.46
3555307,1991,21.54,24.66,0,0.48,19.15,51.91,77.14,0,NA
3556354,2000,16.8,19.48,24.09,0.48,1.86,21.87,54.28,2.5,68.23
4100301,2010,16.4,19.17,32.64,0.48,5.76,32.29,58.7,0.9,54.9
4100806,2010,13.3,15.54,54.69,0.48,10.55,22.17,47.32,9.42,11.87
4101002,2010,13.4,15.69,24.95,0.48,5.18,14.52,38.79,0.46,34.89
4101101,1991,40.44,46.5,36,0.48,14.03,40.36,76.83,0.05,NA
4101655,2000,18.98,22,19.04,0.48,27.4,64.84,84.28,6.98,67.87
4102208,2000,12.91,14.98,61.56,0.48,3.44,25.78,53.59,1.54,30.58
4102505,2010,14.8,17.31,54.49,0.48,8.74,26.96,55.19,1.54,16.01
4102901,1991,41.51,47.72,10.26,0.48,27,58.47,84.75,0.05,NA
4103057,2010,16.5,19.28,30.41,0.48,10.29,28.34,53.95,1.02,46.38
4103479,1991,32.99,37.98,0,0.48,47.78,72.69,93.31,0.63,NA
4104055,2010,14.4,16.78,50.51,0.48,3.24,16.62,46.75,2.54,24.86
4104105,1991,42.97,49.4,6.3,0.48,30.54,67.45,86.62,0,NA
4105201,2010,15.8,18.43,19.73,0.48,15.68,42.8,70.83,2.78,57.42
4106308,2010,14.9,17.36,62.77,0.48,1.95,8.61,34.03,0.16,7.31
4106407,2010,11.6,13.53,47.29,0.48,2.39,9.28,27.28,0.2,26.3
4107603,2010,17,19.86,22.08,0.48,2.87,15.52,48.21,0.16,41.38
4107801,2000,11.36,13.19,74.16,0.48,5.28,27.28,57.84,2.56,16.64
4108502,2010,14.2,16.5,30.62,0.48,9.47,32.16,66.23,2.88,51.76
4108601,2010,11.5,13.37,57.1,0.48,3.06,10.69,38.72,0.09,20.21
4109500,1991,53.48,61.37,7.37,0.48,32.69,74.4,92.31,3.55,NA
4109658,1991,35.82,41.22,0,0.48,37.91,76.53,95.31,0.41,NA
4109906,1991,43.56,50.07,21.66,0.48,21.07,63.67,84.14,2.38,NA
4110409,2000,18.48,21.42,50.03,0.48,9.68,37.97,73.34,0.6,31.08
4110656,2000,16.62,19.27,57.44,0.48,27.85,59.09,75.68,2.96,16.36
4111258,1991,45.27,52.22,0,0.48,27.16,64.07,86.82,9.32,NA
4111506,2010,13.2,15.41,46.1,0.48,2.78,18.29,39.68,1.12,27.11
4111704,2010,13.2,15.44,42.93,0.48,2.07,14.86,46.35,0,20.91
4113734,2010,18.4,21.58,40.75,0.48,3.86,20.49,61.99,1.38,37.55
4113809,2010,11,12.78,53.49,0.48,4.35,11.14,37.41,1.17,2.99
4114302,1991,30.17,34.34,0,0.48,23.52,50.25,73.89,1.95,NA
4115309,2010,15.2,17.7,56.67,0.48,2.26,11.88,45.52,0.75,23.14
4115358,2000,10.78,12.51,39.73,0.48,7.02,18.99,47.56,0.4,40.69
4115705,2010,12.7,14.77,46.44,0.48,2.59,11.77,33.7,0,18.73
4115853,2000,14.06,16.31,78.52,0.48,9.14,25.39,42.65,0.79,21.48
4116802,2010,16.3,19.02,52.56,0.48,7.84,28.78,62.52,2.25,26.23
4118006,2010,14.3,16.72,38.81,0.48,0.12,2.14,19.54,0.25,15.18
4118402,2010,11.9,13.89,53.53,0.48,2.01,7.84,24.15,0.09,16.4
4119152,2000,15.9,18.45,20.82,0.48,2.25,14.35,42.29,0.12,68.81
4119152,2010,14.66,16.71,40.77,0.48,0.83,5.45,20,0.13,19.99
4119509,2000,10.78,12.51,13.12,0.48,7.66,27.48,59.05,3.78,79.53
4119707,2000,18.34,21.27,47.94,0.48,12.2,40.41,65.89,1.58,39.97
4120101,2000,17.1,19.83,28.09,0.48,6.24,35.74,65.73,4.25,53.77
4120200,2000,18.56,21.52,27.38,0.48,8.91,42.46,69.83,3,64.5
4120200,2010,11.7,13.68,43.39,0.48,3.99,11.55,43.42,0.84,27.34
4120333,2000,11.36,13.19,25.74,0.48,3.34,28.17,72.55,1.74,64.69
4120408,2000,12.67,14.7,31.67,0.48,6.74,27.04,65.95,2.85,39.76
4120655,1991,35.28,40.6,4.04,0.48,10.95,58.59,88.77,0,NA
4121257,2010,15.4,17.93,43.52,0.48,13.33,29.63,55.49,5.75,29.69
4122305,2010,10.5,12.26,63.64,0.48,3.6,13.15,35.5,1.23,25.66
4123857,2010,16.5,19.24,15.8,0.48,18.29,39.93,71.62,7.42,63.64
4123956,2010,17.3,20.28,42.05,0.48,0.43,10.17,45.93,0.17,17.73
4124301,1991,44.95,51.65,7.25,0.48,28.61,56.41,75.99,3.8,NA
4124301,2010,15.3,17.94,58.53,0.48,0.89,12.39,47.36,0.87,10.52
4125001,2000,20.26,23.48,46.43,0.48,15.25,42.82,71.85,2.47,50.11
4126207,2000,22.47,26.04,10.24,0.48,24.67,54.36,81.18,1.49,84.37
4128104,2010,12.5,14.58,55.95,0.48,1.67,6.64,25.46,0.29,16.02
4128203,2010,13.3,15.57,51.19,0.48,3.55,18.17,41.9,0.66,29.04
4128302,2000,17.87,20.72,17.9,0.48,14.15,43.83,75.17,0.36,76.18
4128401,2010,13.8,16.04,57.67,0.48,2.06,17.24,49.49,0.92,11.9
4128534,1991,50.32,57.77,8.03,0.48,38.31,75.25,93.1,0,NA
4128708,2010,14,16.33,49.99,0.48,6.3,15.11,35.34,1.82,18.3
4128807,2010,13.4,15.58,48.53,0.48,2.73,12.45,41.88,0.26,24.85
4200051,1991,30.84,35.49,10.72,0.48,44.39,65.76,89.32,0,NA
4201307,2000,24.7,28.44,15.16,0.48,4.65,23.79,60.11,2.93,80.21
4201901,2000,18.4,21.17,29.98,0.48,1.96,11.97,42.67,1.69,67.82
4202438,2000,30.8,35.51,25.19,0.48,12.54,59.8,82.09,13,66.03
4203006,2010,10.2,11.89,50.48,0.48,2.96,12.39,34.93,0.57,30.8
4203907,2000,17.9,20.65,43.17,0.48,4.14,16.32,44.46,0.26,50.07
4204202,2010,10.6,12.45,61.85,0.48,1.41,5.4,18.96,0.65,7.49
4204608,2010,12.29,14.48,56.12,0.48,1.08,4.85,16.91,0.34,11.97
4205357,2010,17.3,20.3,76.21,0.48,6.94,13.69,30.79,3.69,8.81
4205506,2010,11.5,13.43,46.15,0.48,4.71,15.1,39.67,0.54,24.25
4205704,1991,19.47,22.44,17.42,0.48,26.23,51.38,78.26,0.84,NA
4207577,2000,18.5,21.32,87.94,0.48,0,13.13,31.69,1.22,4.23
4207650,2000,25.7,29.6,26.67,0.48,15.96,34.27,63.06,4.62,59.27
4208104,2000,26.1,30.13,24.42,0.48,22.33,47.88,75.68,13.25,74.41
4208807,1991,26.22,30.26,6.07,0.48,8.8,37.77,70.47,0,NA
4208906,2000,17.42,19.52,41.89,0.48,0.8,5.4,24.5,0.62,41.04
4208955,2000,28.8,33.13,56.47,0.48,29.56,47.1,75.8,7.04,38.54
4210001,1991,24.36,28.15,12.24,0.48,6.02,28.28,51.79,1.2,NA
4210555,1991,23,26.53,6.07,0.48,25.87,60.19,83.67,0,NA
4211702,1991,23.9,27.58,25.24,0.48,11.08,36.74,60.79,0.56,NA
4211751,1991,32.55,37.44,31.47,0.48,8.01,26.94,59.24,0.56,NA
4215000,1991,31.81,36.67,21.12,0.48,8.03,32.08,66.31,0.52,NA
4215000,2000,24.3,28.01,32.26,0.48,6.24,23.91,52.5,1.51,60.16
4215604,2000,29.1,33.48,30.26,0.48,9.37,21.44,44.63,6.06,27.68
4215679,2010,15,17.58,55.65,0.48,18.71,29.71,54.21,3.59,18.67
4216404,2000,24.4,28.07,14.65,0.48,10.93,30.4,59.33,2.51,80.56
4216503,2010,15,17.56,27.89,0.48,2.17,14.92,47.83,0.3,46.53
4216602,1991,19.26,22.18,26.53,0.48,2.23,12.59,36.94,0.95,NA
4216602,2000,17.2,19.81,36.84,0.48,2.14,9.9,28.03,0.26,43.24
4216701,2010,13.9,16.24,80.55,0.48,6.86,12.95,29.43,0.52,6.49
4218954,1991,26.21,30.25,0,0.48,26.31,53.37,74.56,0.29,NA
4219176,1991,32.07,36.94,1.59,0.48,25.19,44.79,76.52,0,NA
4219507,2010,11.3,13.29,63.73,0.48,2.88,10.2,25.56,0.61,18.29
4300059,2000,13.2,15.41,37.07,0.48,2.41,25.66,53.81,0.98,55.79
4300554,2010,10.8,12.61,68.9,0.48,4.96,14.91,28.98,0.68,14.77
4300638,2000,20.2,23.48,17.93,0.48,12.17,38.96,65.33,1.99,77.48
4300851,2010,12.8,14.92,17.35,0.48,6.21,23.11,55.65,3.13,76.55
4301008,2000,15.2,17.66,66.54,0.48,0,13.34,36.17,3.57,19.84
4301404,2000,24.4,28.29,26.57,0.48,8.54,18.8,42.21,2.21,68.95
4301859,1991,22.2,26,0,0.48,31.52,63.72,89.53,3.87,NA
4301859,2010,11.8,13.84,49.47,0.48,6.64,11.94,38.01,4.98,10.74
4301875,2010,15.4,17.99,20.95,0.48,15.91,26.73,50.08,0.21,74.95
4301909,2010,13.7,15.98,36.25,0.48,9.35,23.62,57.05,1.22,56.66
4302055,2010,15.6,18.17,23.48,0.48,27.64,45.89,73.32,17.61,39.95
4302253,2000,13,15.19,66.9,0.48,0,11.89,21.06,2.84,33.1
4302709,2000,22.3,25.91,26.53,0.48,12.88,34.79,61.72,1.38,69.22
4302808,2010,11.1,12.97,39.2,0.48,6.4,20.2,48.31,1.11,42.42
4303301,2010,11,12.8,59.35,0.48,7.42,18.78,41.23,0.29,25.02
4303509,2010,14,16.28,33.86,0.48,4.11,18.76,43.01,0.5,55.08
4303905,2000,15.3,17.82,22.85,0.48,0.81,9.99,29.27,0.2,60.15
4304002,2010,10.3,12.03,61.47,0.48,5.61,20.92,55.8,4.21,17.77
4304408,2010,12.3,14.43,40,0.48,2.79,11.86,32.37,0.11,46.56
4304663,2000,22.4,26.05,5.29,0.48,13.4,37.28,68.43,1.38,89.19
4304713,2000,19.7,22.87,6.36,0.48,24.09,51.73,78.17,1.54,91.82
4305108,2010,11.19,12.62,32.06,0.48,0.81,3.85,14.72,0.19,56.64
4305116,2000,17.8,20.75,33.99,0.48,31.03,58.69,82.43,6.67,47.45
4305124,2010,13.6,15.83,31.1,0.48,9.68,38.24,64.22,1.15,64.69
4305355,1991,17.24,20.21,11.16,0.48,13.14,33.6,60.44,0.82,NA
4305439,2010,16.4,19.11,65.83,0.48,7.97,28.35,57,0.79,11.8
4306056,2000,22.6,26.33,2.21,0.48,8.27,39.3,68.18,5.1,97.79
4306130,1991,24.64,28.85,4.45,0.48,38.26,68.45,84.36,1.32,NA
4306304,2000,18.5,21.5,42.76,0.48,6.01,16.78,45.71,1.54,49.43
4306353,2010,14.8,17.27,21.1,0.48,17.63,44.39,71.66,0.24,64.78
4306502,2000,21.5,25,4.52,0.48,19.12,45.05,63.78,2.42,94.42
4306502,2010,14,16.35,21.4,0.48,16.13,35.54,63.71,0.32,71.57
4307005,2010,12.8,14.97,62.24,0.48,2.43,7.34,21.84,0.35,21.11
4307450,2000,22.6,26.27,17.86,0.48,42.1,63.28,85.62,17.41,77.72
4307708,1991,20.15,23.6,20.61,0.48,5.1,19.41,43.73,0.46,NA
4307708,2010,12,14.01,42.01,0.48,2.86,9.64,26.41,0.02,42.07
4308607,2000,15.1,17.56,37.02,0.48,1.34,8.2,24.37,0.17,45.96
4308656,1991,29.27,34.23,0,0.48,63.8,86.78,94.82,9.76,NA
4309100,2010,10.6,12.44,40.94,0.48,1.1,6.26,16.58,0.09,27.66
4309209,2000,12.83,15.06,14.38,0.48,5.42,19.5,43.19,2.83,81.27
4309308,1991,19.2,22.5,5.77,0.48,7.96,26.55,56.44,0.74,NA
4309407,2000,16.4,19.06,49.32,0.48,3.32,8.84,36.51,1,34.02
4309555,1991,19.74,23.12,15.12,0.48,1.33,23.08,55.29,3.57,NA
4310306,2010,11,12.9,59.7,0.48,4.68,14.51,32.03,0.61,24.84
4310405,2010,14.4,16.83,63.81,0.48,7.8,22.67,47.35,1.55,26.66
4310462,2010,10.3,12.03,58.65,0.48,1.88,5.44,19.94,0,34.07
4310579,1991,25.7,30.09,0,0.48,21.85,51,74.91,0.97,NA
4311403,1991,19.44,22.77,28.99,0.48,4.93,17.84,37.59,3.14,NA
4311734,2000,21.1,24.52,21.54,0.48,23.97,54.7,74.03,0.97,71.49
4312179,1991,17.9,20.98,10.57,0.48,42.37,66.1,88.96,3.15,NA
4312203,2000,25.5,29.6,37.59,0.48,16.1,35.89,63.95,1.23,53.81
4312427,2000,20.5,23.79,14.99,0.48,8.2,37.29,58.88,2.39,85.01
4312674,2000,14.2,16.52,47.62,0.48,5.99,24.14,69.83,1.63,52.38
4312757,2000,22.9,26.63,5.35,0.48,15.49,28.83,54.23,12.27,94.65
4314035,1991,15.55,18.23,0,0.48,1.92,25.88,57.69,1.7,NA
4314209,2010,13.1,15.26,37.04,0.48,12.1,24.98,58.75,0.5,56.48
4314423,1991,22.2,26,9.12,0.48,3.59,14.88,49.21,0,NA
4314506,2010,11.8,13.76,27.65,0.48,9.91,25.28,52.71,0.42,66.55
4315701,2010,11.8,13.73,30.62,0.48,7.55,20.73,47.49,1.15,54.51
4316451,2010,12.4,14.52,39.23,0.48,8.14,20.25,48.77,2.8,42.28
4316733,2010,13.1,15.34,41.14,0.48,0.54,8.19,26.22,0.37,58.86
4318622,2010,15.6,18.14,32.88,0.48,1.58,21.36,53.93,0.73,43.06
4319000,2000,13.8,16.02,42.82,0.48,2.83,10.85,33.51,0.33,49.7
4319364,2010,15.2,17.78,40.42,0.48,21.56,31.01,59.27,0.94,46.35
4319406,2010,13.5,15.76,35.61,0.48,8.96,21.42,49.61,1.16,58.3
4319711,2000,13.2,15.43,59.96,0.48,9.21,15.85,35.1,1.39,28.37
4320263,2010,14.7,17.13,48.15,0.48,12.31,27.62,50.59,0.97,46.47
4320677,2010,16.4,19.14,38.1,0.48,18.17,30.93,53.93,6.09,57.25
4321303,2000,17.2,19.99,31.22,0.48,2.8,21.26,56.29,2.26,63.57
4321477,2010,14.3,16.65,57.71,0.48,7.84,26.91,49.92,6.5,24.98
4321667,2000,17.8,20.7,30.7,0.48,7.58,20.02,45.06,1.14,60.18
4322103,2000,17.8,20.75,40.17,0.48,6.19,22.03,51.39,3.98,54.24
4322103,2010,14.2,16.59,83.86,0.48,2.98,14.3,33.18,0.19,8.78
4322327,2010,14.4,16.82,27.18,0.48,6.9,20.2,59.38,0.68,69.66
4322608,2000,20,23.29,27.11,0.48,6.94,20.62,51.04,3.42,65.07
4323002,2000,12.83,15.11,10.73,0.48,6.51,24.57,52.31,1.71,85.91
4323358,2000,19.3,22.41,22.43,0.48,3.8,25.58,48.31,1.06,77.57
4323507,2000,16.8,19.54,33.49,0.48,16.63,36.64,65,10.89,52.4
4323754,2010,14.8,17.27,34.54,0.48,19.63,35.66,60.34,0.52,65.46
4323804,2000,15.2,17.72,22.92,0.48,2.07,13.86,41.88,0,74.41
5003900,2000,27.79,32.59,16.46,0.48,7.44,34.43,80.26,5.84,69.33
5004403,2010,16.5,19.83,48.79,0.48,0.38,9.95,40.65,0.51,45.09
5004700,2010,16.1,19.38,60.3,0.48,2.34,15.38,37.5,0.94,19.42
5004908,2010,18.4,22.18,21.71,0.48,5.54,25.39,60.04,2.95,48.99
5006200,2010,16.1,19.39,58.1,0.48,3.49,13.84,38,0.59,11.29
5006408,2010,21.4,25.73,44.47,0.48,3.95,22.69,61,2.29,33.47
5007505,2010,18.2,21.83,39.35,0.48,2.08,19.21,57.01,0.94,41.15
5007554,2000,27.76,32.52,20.52,0.48,8.13,30.48,73.29,10.5,72.47
5100250,2010,17,20.8,41.55,0.48,3.26,11.6,41.01,2.77,40.39
5101605,1991,40.09,44.46,3.53,0.48,49,75.94,91.2,27.44,NA
5101852,2010,20.4,24.99,64.04,0.48,6.85,25.06,51.45,9.69,25.78
5102686,1991,22.97,25.52,14.93,0.48,2.75,31.5,58.18,6.32,NA
5102793,1991,37.05,41.09,0,0.48,38.04,76.04,94.28,2.59,NA
5103106,1991,32.87,36.47,0,0.48,21.12,51.16,76.4,4.79,NA
5103106,2010,18,22,29.34,0.48,5.04,20.21,53.55,6.11,47.36
5103437,1991,39.01,43.26,0,0.48,38.16,66.35,85.69,0.74,NA
5103957,2010,16.3,20,68.87,0.48,3.58,17.04,53.7,2.67,12.87
5104104,2010,16,19.64,68.83,0.48,5.43,16.75,45.05,2.4,20.69
5104203,2010,17.3,21.19,63.25,0.48,10.87,21.82,51.35,0.65,22.59
5104526,2010,18,22.04,48.09,0.48,2.13,7.98,22.92,0.65,43.3
5104609,1991,24.63,27.36,2.24,0.48,24.16,56.45,77.27,4.77,NA
